Time (s), Heater (%), Temperature (°C)
5.142422127723693848e+01,4.000000000000000000e+01,5.021999999999999886e+01
5.242031097412109375e+01,4.000000000000000000e+01,5.059000000000000341e+01
5.342000317573547363e+01,4.000000000000000000e+01,5.089999999999999858e+01
5.442111706733703613e+01,4.000000000000000000e+01,5.132000000000000028e+01
5.541667008399963379e+01,4.000000000000000000e+01,5.171000000000000085e+01
5.641875338554382324e+01,4.000000000000000000e+01,5.214999999999999858e+01
5.741184711456298828e+01,4.000000000000000000e+01,5.259000000000000341e+01
5.841517066955566406e+01,4.000000000000000000e+01,5.272999999999999687e+01
5.941522574424743652e+01,4.000000000000000000e+01,5.317000000000000171e+01
6.041191649436950684e+01,4.000000000000000000e+01,5.356000000000000227e+01
6.140798330307006836e+01,4.000000000000000000e+01,5.385999999999999943e+01
6.240829181671142578e+01,4.000000000000000000e+01,5.420000000000000284e+01
6.340498018264770508e+01,4.000000000000000000e+01,5.459000000000000341e+01
6.439631843566894531e+01,4.000000000000000000e+01,5.490999999999999659e+01
6.539820384979248047e+01,4.000000000000000000e+01,5.525000000000000000e+01
6.640310597419738770e+01,4.000000000000000000e+01,5.565999999999999659e+01
6.740412068367004395e+01,4.000000000000000000e+01,5.603000000000000114e+01
6.840279555320739746e+01,4.000000000000000000e+01,5.639999999999999858e+01
6.939493489265441895e+01,4.000000000000000000e+01,5.664000000000000057e+01
7.039581346511840820e+01,4.000000000000000000e+01,5.706000000000000227e+01
7.139998531341552734e+01,4.000000000000000000e+01,5.746999999999999886e+01
7.240179967880249023e+01,4.000000000000000000e+01,5.771000000000000085e+01
7.340074563026428223e+01,4.000000000000000000e+01,5.810999999999999943e+01
7.439385652542114258e+01,4.000000000000000000e+01,5.842000000000000171e+01
7.539726662635803223e+01,4.000000000000000000e+01,5.878999999999999915e+01
7.639575505256652832e+01,4.000000000000000000e+01,5.907999999999999829e+01
7.739834642410278320e+01,4.000000000000000000e+01,5.950000000000000000e+01
7.840096521377563477e+01,4.000000000000000000e+01,5.984000000000000341e+01
7.939680004119873047e+01,4.000000000000000000e+01,6.007999999999999829e+01
8.040179681777954102e+01,4.000000000000000000e+01,6.052000000000000313e+01
8.139439487457275391e+01,4.000000000000000000e+01,6.090999999999999659e+01
8.238835835456848145e+01,4.000000000000000000e+01,6.110999999999999943e+01
8.338635659217834473e+01,4.000000000000000000e+01,6.152000000000000313e+01
8.439003515243530273e+01,4.000000000000000000e+01,6.178999999999999915e+01
8.539206361770629883e+01,4.000000000000000000e+01,6.222999999999999687e+01
8.638907527923583984e+01,4.000000000000000000e+01,6.247999999999999687e+01
8.739318370819091797e+01,4.000000000000000000e+01,6.286999999999999744e+01
8.838864111900329590e+01,4.000000000000000000e+01,6.322999999999999687e+01
8.939377045631408691e+01,4.000000000000000000e+01,6.347999999999999687e+01
9.039719438552856445e+01,4.000000000000000000e+01,6.384000000000000341e+01
9.139279985427856445e+01,4.000000000000000000e+01,6.410999999999999943e+01
9.238511013984680176e+01,4.000000000000000000e+01,6.443000000000000682e+01
9.338800644874572754e+01,4.000000000000000000e+01,6.481999999999999318e+01
9.438628697395324707e+01,4.000000000000000000e+01,6.518999999999999773e+01
9.538924717903137207e+01,4.000000000000000000e+01,6.543000000000000682e+01
9.639128756523132324e+01,4.000000000000000000e+01,6.576999999999999602e+01
9.739535808563232422e+01,4.000000000000000000e+01,6.598999999999999488e+01
9.838615155220031738e+01,4.000000000000000000e+01,6.637999999999999545e+01
9.939220881462097168e+01,4.000000000000000000e+01,6.676999999999999602e+01
1.003833272457122803e+02,4.000000000000000000e+01,6.698999999999999488e+01
1.013754515647888184e+02,4.000000000000000000e+01,6.729000000000000625e+01
1.023750834465026855e+02,4.000000000000000000e+01,6.759999999999999432e+01
1.033674488067626953e+02,4.000000000000000000e+01,6.790000000000000568e+01
1.043633546829223633e+02,4.000000000000000000e+01,6.831000000000000227e+01
1.053689954280853271e+02,4.000000000000000000e+01,6.870000000000000284e+01
1.063660185337066650e+02,4.000000000000000000e+01,6.884999999999999432e+01
1.073699309825897217e+02,4.000000000000000000e+01,6.920999999999999375e+01
1.083609426021575928e+02,4.000000000000000000e+01,6.935999999999999943e+01
1.093631732463836670e+02,4.000000000000000000e+01,6.975000000000000000e+01
1.103606758117675781e+02,4.000000000000000000e+01,7.017000000000000171e+01
1.113575484752655029e+02,4.000000000000000000e+01,7.031000000000000227e+01
1.123615486621856689e+02,4.000000000000000000e+01,7.060999999999999943e+01
1.133597896099090576e+02,4.000000000000000000e+01,7.092000000000000171e+01
1.143558099269866943e+02,4.000000000000000000e+01,7.126000000000000512e+01
1.153575701713562012e+02,4.000000000000000000e+01,7.160999999999999943e+01
1.163578033447265625e+02,4.000000000000000000e+01,7.179999999999999716e+01
1.173523311614990234e+02,4.000000000000000000e+01,7.212000000000000455e+01
1.183576135635375977e+02,4.000000000000000000e+01,7.243999999999999773e+01
1.193589160442352295e+02,4.000000000000000000e+01,7.275000000000000000e+01
1.203584239482879639e+02,4.000000000000000000e+01,7.306999999999999318e+01
1.213592150211334229e+02,4.000000000000000000e+01,7.323999999999999488e+01
1.223502781391143799e+02,4.000000000000000000e+01,7.360999999999999943e+01
1.233479158878326416e+02,4.000000000000000000e+01,7.379999999999999716e+01
1.243398842811584473e+02,4.000000000000000000e+01,7.421999999999999886e+01
1.253351790904998779e+02,4.000000000000000000e+01,7.443999999999999773e+01
1.263324241638183594e+02,4.000000000000000000e+01,7.470999999999999375e+01
1.273247330188751221e+02,4.000000000000000000e+01,7.500000000000000000e+01
1.283182525634765625e+02,4.000000000000000000e+01,7.520000000000000284e+01
1.293153340816497803e+02,4.000000000000000000e+01,7.545999999999999375e+01
1.303141181468963623e+02,4.000000000000000000e+01,7.582999999999999829e+01
1.313177814483642578e+02,4.000000000000000000e+01,7.617000000000000171e+01
1.323211278915405273e+02,4.000000000000000000e+01,7.637000000000000455e+01
