Time (s), Heater (%), Temperature (°C)
1.220000000000000000e+02,2.554954152219458763e+01,3.982999999999999829e+01
1.230000000000000000e+02,2.554954152219458763e+01,4.021999999999999886e+01
1.240000000000000000e+02,2.554954152219458763e+01,4.028999999999999915e+01
1.250000000000000000e+02,2.554954152219458763e+01,4.065999999999999659e+01
1.260000000000000000e+02,2.554954152219458763e+01,4.075999999999999801e+01
1.270000000000000000e+02,2.554954152219458763e+01,4.089999999999999858e+01
1.280000000000000000e+02,2.554954152219458763e+01,4.120000000000000284e+01
1.290000000000000000e+02,2.554954152219458763e+01,4.127000000000000313e+01
1.300000000000000000e+02,2.554954152219458763e+01,4.167999999999999972e+01
1.310000000000000000e+02,2.554954152219458763e+01,4.175999999999999801e+01
1.320000000000000000e+02,2.554954152219458763e+01,4.189999999999999858e+01
1.330000000000000000e+02,2.554954152219458763e+01,4.217000000000000171e+01
1.340000000000000000e+02,2.554954152219458763e+01,4.227000000000000313e+01
1.350000000000000000e+02,2.833373971251710088e+01,4.260999999999999943e+01
1.360000000000000000e+02,2.833373971251710088e+01,4.272999999999999687e+01
1.370000000000000000e+02,2.833373971251710088e+01,4.307999999999999829e+01
1.380000000000000000e+02,2.833373971251710088e+01,4.317000000000000171e+01
1.390000000000000000e+02,2.833373971251710088e+01,4.321999999999999886e+01
1.400000000000000000e+02,2.833373971251710088e+01,4.353999999999999915e+01
1.410000000000000000e+02,2.833373971251710088e+01,4.371000000000000085e+01
1.420000000000000000e+02,2.833373971251710088e+01,4.413000000000000256e+01
1.430000000000000000e+02,2.833373971251710088e+01,4.420000000000000284e+01
1.440000000000000000e+02,2.833373971251710088e+01,4.446999999999999886e+01
1.450000000000000000e+02,2.833373971251710088e+01,4.464000000000000057e+01
1.460000000000000000e+02,2.833373971251710088e+01,4.468999999999999773e+01
1.470000000000000000e+02,2.833373971251710088e+01,4.503000000000000114e+01
1.480000000000000000e+02,2.833373971251710088e+01,4.517999999999999972e+01
1.490000000000000000e+02,2.833373971251710088e+01,4.553999999999999915e+01
1.500000000000000000e+02,3.109636312454720652e+01,4.553999999999999915e+01
1.510000000000000000e+02,3.109636312454720652e+01,4.574000000000000199e+01
1.520000000000000000e+02,3.109636312454720652e+01,4.604999999999999716e+01
1.530000000000000000e+02,3.109636312454720652e+01,4.614999999999999858e+01
1.540000000000000000e+02,3.109636312454720652e+01,4.649000000000000199e+01
1.550000000000000000e+02,3.109636312454720652e+01,4.667000000000000171e+01
1.560000000000000000e+02,3.109636312454720652e+01,4.696000000000000085e+01
1.570000000000000000e+02,3.109636312454720652e+01,4.710000000000000142e+01
1.580000000000000000e+02,3.109636312454720652e+01,4.739999999999999858e+01
1.590000000000000000e+02,3.109636312454720652e+01,4.759000000000000341e+01
1.600000000000000000e+02,3.109636312454720652e+01,4.792999999999999972e+01
1.610000000000000000e+02,3.109636312454720652e+01,4.810999999999999943e+01
1.620000000000000000e+02,3.109636312454720652e+01,4.817999999999999972e+01
1.630000000000000000e+02,3.109636312454720652e+01,4.850000000000000000e+01
1.640000000000000000e+02,3.109636312454720652e+01,4.867000000000000171e+01
1.650000000000000000e+02,3.338870723053868517e+01,4.897999999999999687e+01
1.660000000000000000e+02,3.338870723053868517e+01,4.907999999999999829e+01
1.670000000000000000e+02,3.338870723053868517e+01,4.946999999999999886e+01
1.680000000000000000e+02,3.338870723053868517e+01,4.957000000000000028e+01
1.690000000000000000e+02,3.338870723053868517e+01,4.989000000000000057e+01
1.700000000000000000e+02,3.338870723053868517e+01,5.003000000000000114e+01
1.710000000000000000e+02,3.338870723053868517e+01,5.032999999999999829e+01
1.720000000000000000e+02,3.338870723053868517e+01,5.052000000000000313e+01
1.730000000000000000e+02,3.338870723053868517e+01,5.077000000000000313e+01
1.740000000000000000e+02,3.338870723053868517e+01,5.093999999999999773e+01
1.750000000000000000e+02,3.338870723053868517e+01,5.103999999999999915e+01
