Time (s), Heater (%), Temperature (°C)
6.150000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
6.300000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
6.450000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
6.600000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
6.750000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
6.900000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.050000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.200000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.350000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.500000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.650000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.800000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
7.950000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
8.100000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
8.250000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
8.400000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
8.550000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
8.700000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
8.850000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.000000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.150000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.300000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.450000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.600000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.750000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
9.900000000000000000e+02,1.116930499964900037e+01,4.189408870418208153e+01
1.005000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.020000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.035000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.050000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.065000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.080000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.095000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.110000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.125000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.140000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.155000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.170000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.185000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.200000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.215000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.230000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.245000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.260000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.275000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.290000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.305000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.320000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.335000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.350000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.365000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.380000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.395000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.410000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.425000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.440000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.455000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.470000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.485000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.500000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.515000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.530000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.545000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.560000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.575000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.590000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.605000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.620000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.635000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.650000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.665000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.680000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.695000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.710000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.725000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.740000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.755000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.770000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.785000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.800000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.815000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.830000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.845000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.860000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.875000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.890000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.905000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.920000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.935000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.950000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.965000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
1.980000000000000000e+03,1.116930499964900037e+01,4.189408870418208153e+01
