Time (s), Heater (%), Temperature (°C)
6.150000000000000000e+02,5.098657044043384445e+01,7.732380753196025580e+01
6.300000000000000000e+02,5.106053101165868213e+01,7.752249420289751924e+01
6.450000000000000000e+02,5.112969416805582767e+01,7.770544969673773039e+01
6.600000000000000000e+02,5.119438008346762103e+01,7.787400386497091631e+01
6.750000000000000000e+02,5.125488576935366325e+01,7.802936862153455877e+01
6.900000000000000000e+02,5.131148707427410471e+01,7.817264847933523697e+01
7.050000000000000000e+02,5.136444045940997682e+01,7.830485020950169428e+01
7.200000000000000000e+02,5.141398458169398111e+01,7.842689167814211260e+01
7.350000000000000000e+02,5.146034171110178335e+01,7.853960991627224075e+01
7.500000000000000000e+02,5.150371900445721707e+01,7.864376847820471994e+01
7.650000000000000000e+02,5.154430965459789604e+01,7.874006414238186835e+01
7.800000000000000000e+02,5.158229393082475411e+01,7.882913300664893086e+01
7.950000000000000000e+02,5.161784012411729350e+01,7.891155602752434106e+01
8.100000000000000000e+02,5.165110540855892651e+01,7.898786405028818081e+01
8.250000000000000000e+02,5.168223662871680801e+01,7.905854237380765426e+01
8.400000000000000000e+02,5.171137102129854668e+01,7.912403489105219023e+01
8.550000000000000000e+02,5.173863687822009183e+01,7.918474784328986971e+01
8.700000000000000000e+02,5.176415415722359370e+01,7.924105322305922527e+01
8.850000000000000000e+02,5.178803504534766233e+01,7.929329185821654846e+01
9.000000000000000000e+02,5.181038447985268647e+01,7.934177620668799591e+01
9.150000000000000000e+02,5.183130063060971082e+01,7.938679288903858833e+01
9.300000000000000000e+02,5.185087534746406135e+01,7.942860498360113297e+01
9.450000000000000000e+02,5.186919457566033742e+01,7.946745410670490628e+01
9.600000000000000000e+02,5.188633874205673635e+01,7.950356229849688816e+01
9.750000000000000000e+02,5.190238311454928066e+01,7.953713373296102418e+01
9.900000000000000000e+02,5.191739813686429983e+01,7.956835626900351599e+01
1.005000000000000000e+03,5.193144974065241826e+01,7.959740285787921721e+01
1.020000000000000000e+03,5.194459963662148283e+01,7.962443282078015727e+01
1.035000000000000000e+03,5.195690558627818945e+01,7.964959300907838724e+01
1.050000000000000000e+03,5.196842165570006244e+01,7.967301885850923782e+01
1.065000000000000000e+03,5.197919845263187710e+01,7.969483534748258080e+01
1.080000000000000000e+03,5.198928334808621088e+01,7.971515786871725595e+01
1.095000000000000000e+03,5.199872068352897969e+01,7.973409302249160646e+01
1.110000000000000000e+03,5.200755196464125163e+01,7.975173933898992118e+01
1.125000000000000000e+03,5.201581604256988101e+01,7.976818793648880046e+01
1.140000000000000000e+03,5.202354928350838037e+01,7.978352312146336089e+01
1.155000000000000000e+03,5.203078572738580476e+01,7.979782293609480348e+01
1.170000000000000000e+03,5.203755723638394670e+01,7.981115965812057311e+01
1.185000000000000000e+03,5.204389363395022627e+01,7.982360025748369026e+01
1.200000000000000000e+03,5.204982283492679329e+01,7.983520681379883399e+01
1.215000000000000000e+03,5.205537096737246827e+01,7.984603689825974016e+01
1.230000000000000000e+03,5.206056248661232644e+01,7.985614392326095867e+01
1.245000000000000000e+03,5.206542028202316175e+01,7.986557746267351376e+01
1.260000000000000000e+03,5.206996577701259810e+01,7.987438354545258790e+01
1.275000000000000000e+03,5.207421902262900915e+01,7.988260492498079657e+01
1.290000000000000000e+03,5.207819878521188883e+01,7.989028132631727885e+01
1.305000000000000000e+03,5.208192262846208820e+01,7.989744967331972703e+01
1.320000000000000000e+03,5.208540699028648646e+01,7.990414429741855429e+01
1.335000000000000000e+03,5.208866725475019877e+01,7.991039712965130093e+01
1.350000000000000000e+03,5.209171781944682067e+01,7.991623787741514207e+01
1.365000000000000000e+03,5.209457215857800350e+01,7.992169418725711694e+01
1.380000000000000000e+03,5.209724288201463338e+01,7.992679179489931585e+01
1.395000000000000000e+03,5.209974179059473443e+01,7.993155466358473404e+01
1.410000000000000000e+03,5.210207992789699460e+01,7.993600511172940060e+01
1.425000000000000000e+03,5.210426762871360751e+01,7.994016393077629345e+01
1.440000000000000000e+03,5.210631456443150711e+01,7.994405049406560693e+01
1.455000000000000000e+03,5.210822978551892248e+01,7.994768285746107495e+01
1.470000000000000000e+03,5.211002176130042329e+01,7.995107785240730891e+01
1.485000000000000000e+03,5.211169841719289764e+01,7.995425117203217269e+01
1.500000000000000000e+03,5.211326716956389760e+01,7.995721745085398879e+01
1.515000000000000000e+03,5.211473495836316516e+01,7.995999033860493910e+01
1.530000000000000000e+03,5.211610827766903498e+01,7.996258256863723091e+01
1.545000000000000000e+03,5.211739320428241484e+01,7.996500602133801294e+01
1.560000000000000000e+03,5.211859542449228400e+01,7.996727178294355554e+01
1.575000000000000000e+03,5.211972025912942996e+01,7.996939020010898957e+01
1.590000000000000000e+03,5.212077268701718680e+01,7.997137093056073809e+01
1.605000000000000000e+03,5.212175736692140759e+01,7.997322299013097791e+01
1.620000000000000000e+03,5.212267865809508294e+01,7.997495479644925354e+01
1.635000000000000000e+03,5.212354063950766658e+01,7.997657420954271856e+01
1.650000000000000000e+03,5.212434712784255453e+01,7.997808856957726675e+01
1.665000000000000000e+03,5.212510169434145979e+01,7.997950473195220411e+01
1.680000000000000000e+03,5.212580768056941594e+01,7.998082909994423062e+01
1.695000000000000000e+03,5.212646821316923251e+01,7.998206765508092531e+01
1.710000000000000000e+03,5.212708621766972783e+01,7.998322598541022899e+01
1.725000000000000000e+03,5.212766443140894523e+01,7.998430931181775350e+01
1.740000000000000000e+03,5.212820541562792442e+01,7.998532251253459435e+01
1.755000000000000000e+03,5.212871156678891538e+01,7.998627014596439722e+01
1.770000000000000000e+03,5.212918512716702679e+01,7.998715647195103884e+01
1.785000000000000000e+03,5.212962819476246779e+01,7.998798547159680083e+01
1.800000000000000000e+03,5.213004273257611487e+01,7.998876086573494604e+01
1.815000000000000000e+03,5.213043057728989993e+01,7.998948613215054593e+01
1.830000000000000000e+03,5.213079344738945053e+01,7.999016452163834856e+01
1.845000000000000000e+03,5.213113295076540510e+01,7.999079907297812042e+01
1.860000000000000000e+03,5.213145059182621566e+01,7.999139262690368923e+01
1.875000000000000000e+03,5.213174777815411431e+01,7.999194783913486617e+01
1.890000000000000000e+03,5.213202582673352481e+01,7.999246719253716265e+01
1.905000000000000000e+03,5.213228596977894114e+01,7.999295300846983992e+01
1.920000000000000000e+03,5.213252936018862016e+01,7.999340745737703173e+01
1.935000000000000000e+03,5.213275707664748637e+01,7.999383256867469072e+01
1.950000000000000000e+03,5.213297012840214961e+01,7.999423023998070903e+01
1.965000000000000000e+03,5.213316945972892569e+01,7.999460224573311962e+01
1.980000000000000000e+03,5.213335595411444956e+01,7.999495024523810116e+01
