Time (s), Heater (%), Temperature (°C)
4.108049035072326660e+01,4.000000000000000000e+01,3.546000000000000085e+01
4.207858657836914062e+01,4.000000000000000000e+01,3.589999999999999858e+01
4.307050418853759766e+01,4.000000000000000000e+01,3.634000000000000341e+01
4.406776905059814453e+01,4.000000000000000000e+01,3.665999999999999659e+01
4.507329821586608887e+01,4.000000000000000000e+01,3.689999999999999858e+01
4.606581139564514160e+01,4.000000000000000000e+01,3.735999999999999943e+01
4.705932617187500000e+01,4.000000000000000000e+01,3.765999999999999659e+01
4.805499386787414551e+01,4.000000000000000000e+01,3.818999999999999773e+01
4.904714465141296387e+01,4.000000000000000000e+01,3.840999999999999659e+01
5.005151200294494629e+01,4.000000000000000000e+01,3.882999999999999829e+01
5.105336284637451172e+01,4.000000000000000000e+01,3.918999999999999773e+01
5.205101656913757324e+01,4.000000000000000000e+01,3.967999999999999972e+01
5.304345917701721191e+01,4.000000000000000000e+01,3.978000000000000114e+01
5.403533864021301270e+01,4.000000000000000000e+01,4.021999999999999886e+01
5.502810239791870117e+01,4.000000000000000000e+01,4.060999999999999943e+01
5.601907348632812500e+01,4.000000000000000000e+01,4.085000000000000142e+01
5.701328158378601074e+01,4.000000000000000000e+01,4.128999999999999915e+01
5.927608609199523926e+01,4.000000000000000000e+01,4.217000000000000171e+01
6.027784276008605957e+01,4.000000000000000000e+01,4.264000000000000057e+01
6.127809834480285645e+01,4.000000000000000000e+01,4.300000000000000000e+01
6.228259229660034180e+01,4.000000000000000000e+01,4.321999999999999886e+01
6.328663182258605957e+01,4.000000000000000000e+01,4.359000000000000341e+01
6.428509187698364258e+01,4.000000000000000000e+01,4.382999999999999829e+01
6.528817749023437500e+01,4.000000000000000000e+01,4.420000000000000284e+01
6.628836059570312500e+01,4.000000000000000000e+01,4.459000000000000341e+01
6.728572845458984375e+01,4.000000000000000000e+01,4.497999999999999687e+01
6.829049921035766602e+01,4.000000000000000000e+01,4.525000000000000000e+01
6.929360389709472656e+01,4.000000000000000000e+01,4.565999999999999659e+01
7.029655432701110840e+01,4.000000000000000000e+01,4.600999999999999801e+01
7.129791212081909180e+01,4.000000000000000000e+01,4.614999999999999858e+01
7.230048298835754395e+01,4.000000000000000000e+01,4.646999999999999886e+01
7.329817438125610352e+01,4.000000000000000000e+01,4.690999999999999659e+01
7.430150318145751953e+01,4.000000000000000000e+01,4.714999999999999858e+01
7.530356431007385254e+01,4.000000000000000000e+01,4.761999999999999744e+01
7.630354952812194824e+01,4.000000000000000000e+01,4.797999999999999687e+01
7.730770850181579590e+01,4.000000000000000000e+01,4.814999999999999858e+01
7.831148934364318848e+01,4.000000000000000000e+01,4.857000000000000028e+01
7.931465792655944824e+01,4.000000000000000000e+01,4.893999999999999773e+01
8.031655645370483398e+01,4.000000000000000000e+01,4.938000000000000256e+01
8.131447625160217285e+01,4.000000000000000000e+01,4.957000000000000028e+01
8.231594967842102051e+01,4.000000000000000000e+01,4.989000000000000057e+01
8.331659555435180664e+01,4.000000000000000000e+01,5.032999999999999829e+01
8.430776500701904297e+01,4.000000000000000000e+01,5.054999999999999716e+01
8.530456447601318359e+01,4.000000000000000000e+01,5.099000000000000199e+01
8.630931425094604492e+01,4.000000000000000000e+01,5.132999999999999829e+01
8.731461429595947266e+01,4.000000000000000000e+01,5.154999999999999716e+01
8.831900954246520996e+01,4.000000000000000000e+01,5.193999999999999773e+01
8.932540059089660645e+01,4.000000000000000000e+01,5.225999999999999801e+01
9.032454824447631836e+01,4.000000000000000000e+01,5.245000000000000284e+01
9.132263016700744629e+01,4.000000000000000000e+01,5.286999999999999744e+01
9.232048845291137695e+01,4.000000000000000000e+01,5.300999999999999801e+01
9.331247186660766602e+01,4.000000000000000000e+01,5.342999999999999972e+01
9.431455636024475098e+01,4.000000000000000000e+01,5.386999999999999744e+01
9.531365418434143066e+01,4.000000000000000000e+01,5.399000000000000199e+01
9.631750845909118652e+01,4.000000000000000000e+01,5.432999999999999829e+01
9.731798386573791504e+01,4.000000000000000000e+01,5.461999999999999744e+01
9.831690597534179688e+01,4.000000000000000000e+01,5.493999999999999773e+01
9.931568026542663574e+01,4.000000000000000000e+01,5.525999999999999801e+01
1.003214025497436523e+02,4.000000000000000000e+01,5.567000000000000171e+01
1.013264019489288330e+02,4.000000000000000000e+01,5.592000000000000171e+01
1.023278560638427734e+02,4.000000000000000000e+01,5.632999999999999829e+01
1.033268287181854248e+02,4.000000000000000000e+01,5.664999999999999858e+01
1.043265514373779297e+02,4.000000000000000000e+01,5.689000000000000057e+01
1.053314876556396484e+02,4.000000000000000000e+01,5.715999999999999659e+01
1.063335554599761963e+02,4.000000000000000000e+01,5.738000000000000256e+01
1.073392598628997803e+02,4.000000000000000000e+01,5.775000000000000000e+01
1.083436143398284912e+02,4.000000000000000000e+01,5.815999999999999659e+01
1.093435575962066650e+02,4.000000000000000000e+01,5.832999999999999829e+01
1.103426673412322998e+02,4.000000000000000000e+01,5.875000000000000000e+01
1.113422503471374512e+02,4.000000000000000000e+01,5.886999999999999744e+01
1.123479826450347900e+02,4.000000000000000000e+01,5.921000000000000085e+01
1.133387868404388428e+02,4.000000000000000000e+01,5.950999999999999801e+01
1.143324849605560303e+02,4.000000000000000000e+01,5.975000000000000000e+01
1.153362731933593750e+02,4.000000000000000000e+01,6.009000000000000341e+01
1.163403382301330566e+02,4.000000000000000000e+01,6.031000000000000227e+01
1.173335654735565186e+02,4.000000000000000000e+01,6.060999999999999943e+01
1.183304667472839355e+02,4.000000000000000000e+01,6.079999999999999716e+01
1.193275101184844971e+02,4.000000000000000000e+01,6.118999999999999773e+01
1.203222739696502686e+02,4.000000000000000000e+01,6.160999999999999943e+01
1.213134772777557373e+02,4.000000000000000000e+01,6.172999999999999687e+01
1.223124942779541016e+02,4.000000000000000000e+01,6.202000000000000313e+01
1.233104805946350098e+02,4.000000000000000000e+01,6.224000000000000199e+01
1.243093121051788330e+02,4.000000000000000000e+01,6.265999999999999659e+01
1.253055708408355713e+02,4.000000000000000000e+01,6.289999999999999858e+01
1.262963502407073975e+02,4.000000000000000000e+01,6.307000000000000028e+01
1.272980525493621826e+02,4.000000000000000000e+01,6.327000000000000313e+01
